,Target Name,Reference Name,run,chrF,CodeBERTScore,CodeBLEU,CrystalBLEU,Edit Distance,ROUGE-L,LoC,Compilation Success,Run Success,Simulation
68,grasp,transport,3,0.6178695345355094,0.9033927321434021,0.5308893992400483,0.4320897483217529,0.599786552828175,0.63448275370654,20,1,NaN,NaN
69,grasp,wipe,3,0.7454250337049283,0.9071343541145325,0.6671603440249472,0.5310571409027351,0.6782283884738527,0.6091953973153654,27,1,NaN,NaN
70,mix,cut,3,0.6037104711779734,0.8905154466629028,0.4279004402943811,0.2748413984732162,0.5114235500878734,0.6008583644414154,28,1,NaN,NaN
71,mix,grasp,3,0.4714879751184125,0.842162013053894,0.353930274710738,0.21153813036575128,0.3998242530755711,0.4677419306558923,32,1,NaN,NaN
72,mix,pour,3,0.5022319613210372,0.8339728116989136,0.42689730758869465,0.26139084933797735,0.4718804920913884,0.45185184689135804,35,1,NaN,NaN
73,mix,transport,3,0.5440880215522182,0.8226262927055359,0.3855667140216966,0.2358401074569858,0.4853544229642648,0.41221373553260304,42,1,NaN,NaN
74,mix,wipe,3,0.4639386584078713,0.8232752084732056,0.3829578524653974,0.23020323829916803,0.47334504979496195,0.4263565842446368,39,1,NaN,NaN
75,pour,cut,3,0.7019054867244027,0.8646325469017029,0.5268511733494452,0.38776437425035426,0.6394230769230769,0.5764192090158464,36,1,NaN,NaN
76,pour,grasp,3,0.7196666179042156,0.8669275641441345,0.596374948868758,0.31504574514009187,0.5012820512820513,0.5086206846852706,34,1,NaN,NaN
77,pour,mix,3,0.7231212958811066,0.8756547570228577,0.5320824642498533,0.40542781400097766,0.6464743589743589,0.5789473634676054,36,1,NaN,NaN
78,pour,transport,3,0.8708626366738348,0.9437673091888428,0.7660534086238249,0.6817595699244884,0.7512820512820513,0.7335907285967712,42,1,NaN,NaN
79,pour,wipe,3,0.9239168341419944,0.9480810165405273,0.8363425251538015,0.7991157464992347,0.7882462686567164,0.8663967561343408,42,1,NaN,NaN
80,transport,cut,3,0.6201639684563004,0.8751972317695618,0.48966275740628873,0.34374673393393185,0.5680885972108285,0.5536723117073639,20,1,NaN,NaN
81,transport,grasp,3,0.5610296928694655,0.8692669868469238,0.48951155974436045,0.2787533582214044,0.4753896636587367,0.502857138217796,19,1,NaN,NaN
82,transport,mix,3,0.6306912027827202,0.8720982074737549,0.4836265154750441,0.35297341525211223,0.581214109926169,0.552486183101859,22,1,NaN,NaN
83,transport,pour,3,0.8113327771851689,0.9431505799293518,0.7735546494887894,0.7053044578594367,0.7707136997538966,0.8235294068036334,29,1,NaN,NaN
84,transport,wipe,3,0.896132555001086,0.949224591255188,0.826018381659627,0.6769715897398042,0.810090237899918,0.7850467239789503,34,1,NaN,NaN
