Generated,Reference,Model,Run,WuP,GloVe-Similarity,Sensorimotor Distance,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,CodeBERTScore,chrF,LoC,Compilation
Wipe,Open,gpt-4-0613,4,0.3333333333333333,0.3229246437549591,0.139307387341262,0.888387997156799,0.7934782558701561,0.6666666616667514,0.7934782558701561,0.9703873991966248,0.8432710267068089,47,1
Close,Pick-Up,gpt-4-0613,4,0.25,0.5153879523277283,0.0702866678284649,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9903614521026611,0.9821927205016774,37,1
Halve,Pick-Up,gpt-4-0613,4,0.2,0.1682203710079193,0.0710081231639225,0.5883975464118267,0.6153846104804734,0.519774006415781,0.6153846104804734,0.9215627908706665,0.6579322331481913,24,1
Hold,Pick-Up,gpt-4-0613,4,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9598557737728919,0.918918913918919,0.9019607793137255,0.918918913918919,0.9767647981643677,0.9666091850733171,37,1
Open,Pick-Up,gpt-4-0613,4,0.3333333333333333,0.494068443775177,0.0311757950604205,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9774816036224365,0.9823120920854334,37,1
Place-Down,Pick-Up,gpt-4-0613,4,0.25,0.6661379933357239,0.169426303267544,0.894672884622778,0.8888888838942288,0.8436018907401003,0.8888888838942288,0.9564718008041382,0.9516610435857703,39,1
Pour,Pick-Up,gpt-4-0613,4,0.25,0.16679634153842926,0.0699600588276674,0.49035358101682086,0.4678362524003967,0.289156621669328,0.4678362524003967,0.940123975276947,0.8419330994694625,55,1
Slice,Pick-Up,gpt-4-0613,4,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.6781665538189161,0.6086956472001681,0.46808510141919424,0.6086956472001681,0.9185930490493774,0.7015724032290406,32,1
Wipe,Pick-Up,gpt-4-0613,4,0.25,0.29693812131881714,0.0946885101065148,0.6005483335097573,0.5384615335573965,0.4198894978431672,0.5384615335573965,0.921724796295166,0.6260169452375898,30,1
Close,Place-Down,gpt-4-0613,4,0.25,0.7576097846031189,0.0519029166068075,0.24000461946319915,0.36842104835959144,0.17821781760611716,0.36842104835959144,0.9272351264953613,0.4078061974869545,20,1
Halve,Place-Down,gpt-4-0613,4,0.2,0.11310732364654541,0.114183228214588,0.613950076970027,0.6480446878873943,0.5737704869376512,0.6480446878873943,0.9400379061698914,0.6958113192238544,31,1
Hold,Place-Down,gpt-4-0613,4,0.3333333333333333,0.7480592727661133,0.234937314389433,0.009360166753585523,0.30158729880952384,0.23809523547902497,0.30158729880952384,0.8804634213447571,0.18516419005209117,8,1
Open,Place-Down,gpt-4-0613,4,0.3333333333333333,0.8066946268081665,0.123578364246354,0.19374012756250952,0.23529411334102268,0.08653845720599133,0.1437908453671666,0.8597182631492615,0.3666406341175137,17,1
Pick-Up,Place-Down,gpt-4-0613,4,0.25,0.6661379933357239,0.169426303267544,0.15171971056734398,0.3687943224385092,0.19251336532929172,0.3687943224385092,0.9265211820602417,0.3532464549128524,17,1
Pour,Place-Down,gpt-4-0613,4,0.25,0.2918168306350708,0.113289610372751,0.05572195813429585,0.20289854708569632,0.08556149367153781,0.15942028621613116,0.8748201727867126,0.23012521686710966,12,1
Slice,Place-Down,gpt-4-0613,4,0.2222222222222222,0.4426504373550415,0.135771583124557,0.4843212608152873,0.3950617238340193,0.21238937586028672,0.37037036580932786,0.9319565296173096,0.5906929549128093,30,1
Wipe,Place-Down,gpt-4-0613,4,0.25,0.32125502824783325,0.220155971966159,0.17999806220847658,0.18918918506665458,0.07881772978621197,0.1756756715531411,0.8806284070014954,0.3795563042640777,16,1
Close,Pour,gpt-4-0613,4,0.25,0.2032543271780014,0.0815941431836668,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9576500058174133,0.805140597108625,45,1
Halve,Pour,gpt-4-0613,4,0.2,0.3157775104045868,0.0776414292502186,0.8923827177830572,0.808510633300136,0.7483443658644358,0.7553191439384337,0.9522031545639038,0.8974001132926853,53,1
Hold,Pour,gpt-4-0613,4,0.3333333333333333,0.36530041694641113,0.11875767443836,0.596381207109085,0.7337278057434964,0.6217228415716312,0.7337278057434964,0.9502822756767273,0.6705945325555828,39,1
Open,Pour,gpt-4-0613,4,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9565193057060242,0.8048021407085849,45,1
Pick-Up,Pour,gpt-4-0613,4,0.25,0.16679634153842926,0.0699600588276674,0.8147627645042437,0.8369565167485823,0.7755101990964413,0.8369565167485823,0.9668823480606079,0.8511821670597395,48,1
Place-Down,Pour,gpt-4-0613,4,0.25,0.2918168306350708,0.113289610372751,0.7137709499977819,0.7032966983117982,0.547368416091105,0.6923076873227871,0.951886773109436,0.7658700647664256,44,1
Slice,Pour,gpt-4-0613,4,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.8923827177830572,0.808510633300136,0.7615893989770186,0.808510633300136,0.9566998481750488,0.8989861942831915,53,1
Wipe,Pour,gpt-4-0613,4,0.25,0.509205162525177,0.0970422225532095,0.8923827177830572,0.808510633300136,0.7615893989770186,0.808510633300136,0.957344114780426,0.8951963299115162,53,1
Close,Slice,gpt-4-0613,4,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.46289466290965614,0.7484662528059016,0.6987951759010339,0.7484662528059016,0.945124089717865,0.6094986712535526,33,1
Halve,Slice,gpt-4-0613,4,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9971550403323199,0.9894736792105263,0.9864864814864867,0.9894736792105263,0.9974266886711121,0.9972427475162525,55,1
Hold,Slice,gpt-4-0613,4,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.3684858708908736,0.6878980843928759,0.6083333286055557,0.6878980843928759,0.9396284818649292,0.5343616049189186,32,1
Open,Slice,gpt-4-0613,4,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.5956972145579207,0.7368421003248864,0.7072243296794808,0.7368421003248864,0.9478167295455933,0.6872668434145878,40,1
Pick-Up,Slice,gpt-4-0613,4,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.4677913442084998,0.7484662528059016,0.69599999516928,0.7484662528059016,0.9436399936676025,0.6101140994059281,33,1
Place-Down,Slice,gpt-4-0613,4,0.2222222222222222,0.4426504373550415,0.135771583124557,0.5959372920801838,0.6390532495150729,0.5312499951220704,0.6272189299884458,0.9538344740867615,0.6842976082190589,38,1
Pour,Slice,gpt-4-0613,4,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.7116227877196782,0.5025640975673901,0.39344261795517343,0.5025640975673901,0.942110538482666,0.7264386760578407,55,1
Wipe,Slice,gpt-4-0613,4,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.5967786850725093,0.6783625681611437,0.625954193557485,0.6783625681611437,0.9484848380088806,0.666227478337655,42,1
Close,Wipe,gpt-4-0613,4,0.25,0.30312448740005493,0.1558799708666,0.7941359818737851,0.6666666616749292,0.5111111061265433,0.650406499073303,0.9516037106513977,0.7994351239352242,32,1
Halve,Wipe,gpt-4-0613,4,0.2,0.5097622871398926,0.118278224124008,0.870641483914287,0.687499995,0.5473684160526316,0.687499995,0.9778506755828857,0.8619412823802652,35,1
Hold,Wipe,gpt-4-0613,4,0.3333333333333333,0.43972694873809814,0.0158176034997597,5.183561478473537e-05,0.15584415303761176,0.03738317557865326,0.10389610108955986,0.8478652238845825,0.07279436998110862,6,1
Open,Wipe,gpt-4-0613,4,0.3333333333333333,0.3229246437549591,0.139307387341262,0.7941359818737851,0.6666666616749292,0.5111111061265433,0.650406499073303,0.9503181576728821,0.8010741080579274,32,1
Pick-Up,Wipe,gpt-4-0613,4,0.25,0.29693812131881714,0.0946885101065148,0.8010297708324693,0.650406499073303,0.5111111061265433,0.650406499073303,0.9496504068374634,0.8019402365961777,32,1
Place-Down,Wipe,gpt-4-0613,4,0.25,0.32125502824783325,0.220155971966159,0.12187606271963763,0.34408601721355075,0.21052631170784109,0.34408601721355075,0.9114351272583008,0.3438167873729354,13,1
Pour,Wipe,gpt-4-0613,4,0.25,0.509205162525177,0.0970422225532095,0.48153128465686845,0.4628099123721058,0.28248587073318654,0.44628098675227107,0.9473437070846558,0.587578132234048,26,1
Slice,Wipe,gpt-4-0613,4,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.0004992663728733465,0.10389610108955986,0.03738317557865326,0.10389610108955986,0.8539322018623352,0.08675585527036417,6,1
Halve,Close,gpt-4-0613,5,0.2,0.026859529316425323,0.0855097373008226,0.8970084021668034,0.8108108058109569,0.6885245851639346,0.7999999950001462,0.9575114250183105,0.8369466954980531,47,1
Hold,Close,gpt-4-0613,5,0.3333333333333333,0.7839381098747253,0.143589044210939,0.0129903645282361,0.31034482440695604,0.22818791649565337,0.31034482440695604,0.8979163765907288,0.20089604611223064,10,1
Open,Close,gpt-4-0613,5,0.3333333333333333,0.720828115940094,0.045264758045214,0.9861874720073875,0.9677419304838711,0.9426229458196722,0.9677419304838711,0.9799503087997437,0.9862722453087747,47,1
Pick-Up,Close,gpt-4-0613,5,0.25,0.5153879523277283,0.0702866678284649,0.7396178131655449,0.7065868214120263,0.5844748809099061,0.7065868214120263,0.9583874940872192,0.7277572019859232,39,1
Place-Down,Close,gpt-4-0613,5,0.25,0.7576097846031189,0.0519029166068075,0.23329505144323145,0.39416057958122436,0.24581005152523333,0.379562039435239,0.9415282011032104,0.39149504014915837,24,1
Pour,Close,gpt-4-0613,5,0.25,0.2032543271780014,0.0815941431836668,0.5161760775291562,0.6111111062075618,0.45791245307168205,0.6111111062075618,0.959873616695404,0.886945802362599,73,1
Slice,Close,gpt-4-0613,5,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.8969364039119858,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9591962695121765,0.8459680483291966,47,1
Wipe,Close,gpt-4-0613,5,0.25,0.30312448740005493,0.1558799708666,0.9061001379127421,0.8108108058109569,0.6885245851639346,0.8108108058109569,0.9921151399612427,0.859850170077593,47,1
Close,Halve,gpt-4-0613,5,0.2,0.026859529316425323,0.0855097373008226,0.6983617684053995,0.7428571378861678,0.7070063644559619,0.7428571378861678,0.9512754082679749,0.7559912376833657,47,1
Hold,Halve,gpt-4-0613,5,0.25,0.18634237349033356,0.0978263036860699,0.3627414592708021,0.629213478509658,0.5639097698024197,0.629213478509658,0.9410934448242188,0.5235376211118936,33,1
Open,Halve,gpt-4-0613,5,0.25,0.13741867244243622,0.0827258509852445,0.8785572766059704,0.7142857092861129,0.6666666616668439,0.7142857092861129,0.9644065499305725,0.8653949615030947,57,1
Pick-Up,Halve,gpt-4-0613,5,0.2,0.1682203710079193,0.0710081231639225,0.5765425490713133,0.7192118177242836,0.666666661746889,0.7192118177242836,0.9475107789039612,0.6721067358705529,40,1
Place-Down,Halve,gpt-4-0613,5,0.2,0.11310732364654541,0.114183228214588,0.7323716803486724,0.6116504804840229,0.5632911342647413,0.6116504804840229,0.9490187764167786,0.759628925104812,51,1
Pour,Halve,gpt-4-0613,5,0.2,0.3157775104045868,0.0776414292502186,0.7190216205661604,0.534482753624034,0.4249291734792832,0.534482753624034,0.9407174587249756,0.7898564595816214,63,1
Slice,Halve,gpt-4-0613,5,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9606695686516564,0.9107142807146844,0.8757396399704143,0.9107142807146844,0.9880003333091736,0.9542495810992068,58,1
Wipe,Halve,gpt-4-0613,5,0.2,0.5097622871398926,0.118278224124008,0.7819366543858782,0.5769230719605215,0.5236593010156337,0.5769230719605215,0.9473660588264465,0.7772891154310537,56,1
Close,Hold,gpt-4-0613,5,0.3333333333333333,0.7839381098747253,0.143589044210939,0.9092807419358937,0.9039547972677072,0.8529411714773465,0.8700564921829617,0.9597050547599792,0.9160826274543475,48,1
Halve,Hold,gpt-4-0613,5,0.25,0.18634237349033356,0.0978263036860699,0.40013282394953537,0.5165562866295339,0.3482142810495058,0.5033112535169512,0.9432237148284912,0.5447438145077778,28,1
Open,Hold,gpt-4-0613,5,0.5,0.739703357219696,0.103886621549432,0.8971165194334937,0.8850574662808827,0.840148693896436,0.8505747076601929,0.9561905264854431,0.9069147217377056,47,1
Pick-Up,Hold,gpt-4-0613,5,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9808005446465402,0.9670329620335709,0.9499999950002551,0.9670329620335709,0.9891449809074402,0.9852361228858594,51,1
Place-Down,Hold,gpt-4-0613,5,0.3333333333333333,0.7480592727661133,0.234937314389433,0.5265318001086965,0.5644171729971019,0.3821138162452905,0.5030674797455682,0.9411683678627014,0.6242808057463506,35,1
Pour,Hold,gpt-4-0613,5,0.3333333333333333,0.36530041694641113,0.11875767443836,0.6507420775099032,0.37288135094002367,0.220588230300876,0.33898304585527794,0.9373263120651245,0.6739478769264103,44,1
Slice,Hold,gpt-4-0613,5,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.8199363297329628,0.747126431798124,0.6616541303564363,0.7126436731774343,0.9522936344146729,0.8272869998136906,47,1
Wipe,Hold,gpt-4-0613,5,0.3333333333333333,0.43972694873809814,0.0158176034997597,0.7721040221935416,0.8041237063534914,0.7320261388216072,0.8041237063534914,0.9612008929252625,0.9192819594170074,63,1
Close,Open,gpt-4-0613,5,0.3333333333333333,0.720828115940094,0.045264758045214,0.9757348728234806,0.9354838659677419,0.8934426179508197,0.9354838659677419,0.9934811592102051,0.9778603906884076,46,1
Halve,Open,gpt-4-0613,5,0.25,0.13741867244243622,0.0827258509852445,0.8960695327414887,0.8108108058109569,0.6885245851639346,0.7999999950001462,0.9604279398918152,0.8368314720504052,46,1
Hold,Open,gpt-4-0613,5,0.5,0.739703357219696,0.103886621549432,0.012574485030321133,0.2931034450966112,0.21476509770370708,0.2931034450966112,0.9014381170272827,0.1928704085875803,10,1
Pick-Up,Open,gpt-4-0613,5,0.3333333333333333,0.494068443775177,0.0311757950604205,0.6558946221878423,0.7249999951320313,0.612440186527781,0.7249999951320313,0.9571381211280823,0.665751065933553,36,1
Place-Down,Open,gpt-4-0613,5,0.3333333333333333,0.8066946268081665,0.123578364246354,0.4286118680667122,0.44736841630280477,0.26262625789613314,0.42105262682912054,0.9429877996444702,0.5267723466018832,30,1
Pour,Open,gpt-4-0613,5,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7813853032691422,0.8124999950048829,0.6769230719420118,0.8124999950048829,0.9655196070671082,0.9458660607083981,53,1
Slice,Open,gpt-4-0613,5,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.8727288310955046,0.8131868081892284,0.6970954306854221,0.8131868081892284,0.956965982913971,0.8200349212867447,45,1
Wipe,Open,gpt-4-0613,5,0.3333333333333333,0.3229246437549591,0.139307387341262,0.888387997156799,0.7934782558701561,0.6666666616667514,0.7934782558701561,0.9703873991966248,0.8432710267068089,47,1
Close,Pick-Up,gpt-4-0613,5,0.25,0.5153879523277283,0.0702866678284649,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9903614521026611,0.9821927205016774,37,1
Halve,Pick-Up,gpt-4-0613,5,0.2,0.1682203710079193,0.0710081231639225,0.667216917169045,0.6764705832742215,0.5837837788365231,0.6764705832742215,0.9254579544067383,0.7236163584490399,27,1
Hold,Pick-Up,gpt-4-0613,5,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.33008763251692275,0.6086956475856333,0.5324675279946028,0.6086956475856333,0.9095199108123779,0.5030030064620328,15,1
Open,Pick-Up,gpt-4-0613,5,0.3333333333333333,0.494068443775177,0.0311757950604205,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9774816036224365,0.9823120920854334,37,1
Place-Down,Pick-Up,gpt-4-0613,5,0.25,0.6661379933357239,0.169426303267544,0.894672884622778,0.8888888838942288,0.8436018907401003,0.8888888838942288,0.9564718008041382,0.9516610435857703,39,1
Pour,Pick-Up,gpt-4-0613,5,0.25,0.16679634153842926,0.0699600588276674,0.49035358101682086,0.4678362524003967,0.289156621669328,0.4678362524003967,0.940123975276947,0.8419330994694625,55,1
Slice,Pick-Up,gpt-4-0613,5,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.7012932463166736,0.6569343016015772,0.5161290273048909,0.6569343016015772,0.923972487449646,0.7417855263494335,31,1
Wipe,Pick-Up,gpt-4-0613,5,0.25,0.29693812131881714,0.0946885101065148,0.6716796503968966,0.5507246327074145,0.4329896857349347,0.5507246327074145,0.9220061898231506,0.670976437599561,36,1
Close,Place-Down,gpt-4-0613,5,0.25,0.7576097846031189,0.0519029166068075,0.006760268348860368,0.17322834359228723,0.08284023400161067,0.17322834359228723,0.8484621047973633,0.1655143431457564,8,1
Halve,Place-Down,gpt-4-0613,5,0.2,0.11310732364654541,0.114183228214588,0.6150268257455428,0.6480446878873943,0.5737704869376512,0.6480446878873943,0.9398695826530457,0.6964693736346855,31,1
Hold,Place-Down,gpt-4-0613,5,0.3333333333333333,0.7480592727661133,0.234937314389433,0.009360166753585523,0.30158729880952384,0.23809523547902497,0.30158729880952384,0.8804634213447571,0.18516419005209117,8,1
Open,Place-Down,gpt-4-0613,5,0.3333333333333333,0.8066946268081665,0.123578364246354,0.13378103409309164,0.2361111071614584,0.09278350123073668,0.19444444049479173,0.8724815249443054,0.330110858401935,14,1
Pick-Up,Place-Down,gpt-4-0613,5,0.25,0.6661379933357239,0.169426303267544,0.15171971056734398,0.3687943224385092,0.19251336532929172,0.3687943224385092,0.9265211820602417,0.3532464549128524,17,1
Pour,Place-Down,gpt-4-0613,5,0.25,0.2918168306350708,0.113289610372751,0.05572195813429585,0.20289854708569632,0.08556149367153781,0.15942028621613116,0.8748201727867126,0.23012521686710966,12,1
Slice,Place-Down,gpt-4-0613,5,0.2222222222222222,0.4426504373550415,0.135771583124557,0.4843212608152873,0.3950617238340193,0.21238937586028672,0.37037036580932786,0.9319565296173096,0.5906929549128093,30,1
Wipe,Place-Down,gpt-4-0613,5,0.25,0.32125502824783325,0.220155971966159,0.17999806220847658,0.18918918506665458,0.07881772978621197,0.1756756715531411,0.8806284070014954,0.3795563042640777,16,1
Close,Pour,gpt-4-0613,5,0.25,0.2032543271780014,0.0815941431836668,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9576500058174133,0.805140597108625,45,1
Halve,Pour,gpt-4-0613,5,0.2,0.3157775104045868,0.0776414292502186,0.8923827177830572,0.808510633300136,0.7483443658644358,0.7553191439384337,0.9522031545639038,0.8974001132926853,53,1
Hold,Pour,gpt-4-0613,5,0.3333333333333333,0.36530041694641113,0.11875767443836,0.596381207109085,0.7337278057434964,0.6217228415716312,0.7337278057434964,0.9502822756767273,0.6705945325555828,39,1
Open,Pour,gpt-4-0613,5,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9565193057060242,0.8048021407085849,45,1
Pick-Up,Pour,gpt-4-0613,5,0.25,0.16679634153842926,0.0699600588276674,0.6319687091695928,0.777142852190041,0.727272722353719,0.777142852190041,0.9594858288764954,0.7194695242330503,39,1
Place-Down,Pour,gpt-4-0613,5,0.25,0.2918168306350708,0.113289610372751,0.7137709499977819,0.7032966983117982,0.547368416091105,0.6923076873227871,0.951886773109436,0.7658700647664256,44,1
Slice,Pour,gpt-4-0613,5,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.8923827177830572,0.808510633300136,0.7615893989770186,0.808510633300136,0.9566998481750488,0.8989861942831915,53,1
Wipe,Pour,gpt-4-0613,5,0.25,0.509205162525177,0.0970422225532095,0.8923827177830572,0.8042327992340641,0.7615893989770186,0.8042327992340641,0.9573060870170593,0.8956282016082379,53,1
Close,Slice,gpt-4-0613,5,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.46289466290965614,0.7484662528059016,0.6987951759010339,0.7484662528059016,0.945124089717865,0.6094986712535526,33,1
Halve,Slice,gpt-4-0613,5,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9971550403323199,0.9894736792105263,0.9864864814864867,0.9894736792105263,0.9974266886711121,0.9972427475162525,55,1
Hold,Slice,gpt-4-0613,5,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.2822185957607197,0.6447368374177632,0.5502183360393585,0.6447368374177632,0.9369483590126038,0.47470304350695397,27,1
Open,Slice,gpt-4-0613,5,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.5956972145579207,0.7368421003248864,0.7072243296794808,0.7368421003248864,0.9478167295455933,0.6872668434145878,40,1
Pick-Up,Slice,gpt-4-0613,5,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.4677913442084998,0.7484662528059016,0.69599999516928,0.7484662528059016,0.9439899921417236,0.6101140994059281,33,1
Place-Down,Slice,gpt-4-0613,5,0.2222222222222222,0.4426504373550415,0.135771583124557,0.3426020595614087,0.6363636316368697,0.4999999953804995,0.6233766186498567,0.9395729899406433,0.5280366642585939,27,1
Pour,Slice,gpt-4-0613,5,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.7079510527671562,0.5051546341773834,0.39344261795517343,0.5051546341773834,0.9424836039543152,0.7231661903323013,55,1
Wipe,Slice,gpt-4-0613,5,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.5967786850725093,0.6783625681611437,0.625954193557485,0.6783625681611437,0.9484848380088806,0.666227478337655,42,1
Close,Wipe,gpt-4-0613,5,0.25,0.30312448740005493,0.1558799708666,0.7941359818737851,0.6666666616749292,0.5111111061265433,0.650406499073303,0.9516037106513977,0.7994351239352242,32,1
Halve,Wipe,gpt-4-0613,5,0.2,0.5097622871398926,0.118278224124008,0.870641483914287,0.687499995,0.5473684160526316,0.687499995,0.9778506755828857,0.8619412823802652,35,1
Hold,Wipe,gpt-4-0613,5,0.3333333333333333,0.43972694873809814,0.0158176034997597,5.183561478473537e-05,0.15584415303761176,0.03738317557865326,0.10389610108955986,0.8478652238845825,0.07279436998110862,6,1
Open,Wipe,gpt-4-0613,5,0.3333333333333333,0.3229246437549591,0.139307387341262,0.7941359818737851,0.6666666616749292,0.5111111061265433,0.650406499073303,0.9503181576728821,0.8010741080579274,32,1
Pick-Up,Wipe,gpt-4-0613,5,0.25,0.29693812131881714,0.0946885101065148,0.8157879034530217,0.6984126934139583,0.5561497276216077,0.6984126934139583,0.9729580879211426,0.8469246820028511,34,1
Place-Down,Wipe,gpt-4-0613,5,0.25,0.32125502824783325,0.220155971966159,0.12187606271963763,0.34408601721355075,0.21052631170784109,0.34408601721355075,0.9114351272583008,0.3438167873729354,13,1
Pour,Wipe,gpt-4-0613,5,0.25,0.509205162525177,0.0970422225532095,0.48153128465686845,0.4628099123721058,0.28248587073318654,0.44628098675227107,0.9473437070846558,0.587578132234048,26,1
Slice,Wipe,gpt-4-0613,5,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.0004992663728733465,0.10389610108955986,0.03738317557865326,0.10389610108955986,0.8539322018623352,0.08675585527036417,6,1
Halve,Close,llama-3.3-70b-instruct,1,0.2,0.026859529316425323,0.0855097373008226,0.8467838357500314,0.3124999951320313,0.14492753139163123,0.3124999951320313,0.95695960521698,0.8615104651815523,51,1
Hold,Close,llama-3.3-70b-instruct,1,0.3333333333333333,0.7839381098747253,0.143589044210939,0.4460618799477741,0.13636363220041336,0.023255809829638374,0.13636363220041336,0.9387577772140503,0.5505146462320772,30,1
Open,Close,llama-3.3-70b-instruct,1,0.3333333333333333,0.720828115940094,0.045264758045214,0.9848109429494574,0.3439490397565825,0.1791044728407714,0.3439490397565825,0.9796493053436279,0.9858229288280503,47,1
Pick-Up,Close,llama-3.3-70b-instruct,1,0.25,0.5153879523277283,0.0702866678284649,0.6574668080296946,0.25174824720035216,0.08695651727079418,0.25174824720035216,0.9479035139083862,0.6996926494222812,39,1
Place-Down,Close,llama-3.3-70b-instruct,1,0.25,0.7576097846031189,0.0519029166068075,0.8393042436211167,0.2745097991541715,0.14141413668401198,0.2745097991541715,0.9656847715377808,0.8107082678503607,47,1
Pour,Close,llama-3.3-70b-instruct,1,0.25,0.2032543271780014,0.0815941431836668,0.449563180360015,0.19047618547745035,0.06425702311446628,0.19047618547745035,0.9553952813148499,0.8453747729380942,80,1
Slice,Close,llama-3.3-70b-instruct,1,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.7110728384724171,0.2976190426764456,0.1345291430264033,0.2976190426764456,0.9527912735939026,0.8532056451501013,58,1
Wipe,Close,llama-3.3-70b-instruct,1,0.25,0.30312448740005493,0.1558799708666,0.7693157741478137,0.227848096422849,0.06862744617262626,0.227848096422849,0.9553325176239014,0.7516127228387671,48,1
Close,Halve,llama-3.3-70b-instruct,1,0.2,0.026859529316425323,0.0855097373008226,0.6850478207176811,0.32804232323395205,0.1940298460873804,0.32804232323395205,0.9435098171234131,0.7452731237388543,47,1
Hold,Halve,llama-3.3-70b-instruct,1,0.25,0.18634237349033356,0.0978263036860699,0.4320444252581074,0.2111801200385788,0.06956521349376205,0.2111801200385788,0.9313936829566956,0.5770115266941346,34,1
Open,Halve,llama-3.3-70b-instruct,1,0.25,0.13741867244243622,0.0827258509852445,0.89719681452826,0.32999999508450006,0.19444443959514868,0.32999999508450006,0.9671056270599365,0.897721730210038,58,1
Pick-Up,Halve,llama-3.3-70b-instruct,1,0.2,0.1682203710079193,0.0710081231639225,0.4508046823459412,0.2111801200385788,0.06956521349376205,0.2111801200385788,0.9313309788703918,0.5760059773944508,34,1
Place-Down,Halve,llama-3.3-70b-instruct,1,0.2,0.11310732364654541,0.114183228214588,0.7273742280325175,0.32631578465318567,0.1992619879255458,0.32631578465318567,0.9480138421058655,0.7786780137529273,48,1
Pour,Halve,llama-3.3-70b-instruct,1,0.2,0.3157775104045868,0.0776414292502186,0.7143973934295952,0.27884614888359843,0.16107382059344189,0.27884614888359843,0.936440110206604,0.8177708204159829,65,1
Slice,Halve,llama-3.3-70b-instruct,1,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.945241634246437,0.3762376188329576,0.22916666181737086,0.3762376188329576,0.9763741493225098,0.9551721151488933,59,1
Wipe,Halve,llama-3.3-70b-instruct,1,0.2,0.5097622871398926,0.118278224124008,0.5933239015424806,0.27513227032389914,0.149812729435958,0.27513227032389914,0.9379985928535461,0.6368585636784849,48,1
Close,Hold,llama-3.3-70b-instruct,1,0.3333333333333333,0.7839381098747253,0.143589044210939,0.9380596712174457,0.3190183999909669,0.15254236807131585,0.3067484613406602,0.9744653701782227,0.9380681640215172,52,1
Halve,Hold,llama-3.3-70b-instruct,1,0.25,0.18634237349033356,0.0978263036860699,0.8402160209201803,0.2716049333638166,0.11864406298657015,0.2592592543514709,0.965904176235199,0.855813861332989,52,1
Open,Hold,llama-3.3-70b-instruct,1,0.5,0.739703357219696,0.103886621549432,0.9358484177521058,0.3086419704008536,0.15254236807131585,0.29629629138850794,0.9731003046035767,0.9373975364261771,52,1
Pick-Up,Hold,llama-3.3-70b-instruct,1,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9840625672308643,0.35802468645023633,0.19491524942724806,0.34567900743789065,0.983360767364502,0.9888252086044438,52,1
Place-Down,Hold,llama-3.3-70b-instruct,1,0.3333333333333333,0.7480592727661133,0.234937314389433,0.8701154610036701,0.31325300710698223,0.14107883331898574,0.30120481433589785,0.9610165953636169,0.9307185358206498,56,1
Pour,Hold,llama-3.3-70b-instruct,1,0.3333333333333333,0.36530041694641113,0.11875767443836,0.7106084434822386,0.2573099365493657,0.12851405131272095,0.24561403011661714,0.9444928765296936,0.8494057027547113,60,1
Slice,Hold,llama-3.3-70b-instruct,1,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.862096217320496,0.26666666173296605,0.10878660604051071,0.25454544961175396,0.9710652232170105,0.9133022779427717,55,1
